tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
wearing-mask-australia,stuckin70snyc, https://twitter.com/stuckin70snyc,2020-07-18 23:02:41,https://twitter.com/i/web/status/1284624662622683136,RT @N8VChey: “wear a mask so halloween isn’t cancelled!”😩 https://t.co/x4nWWdSrW5,negative,0.02881,0.94238,0.02881,Western Australia,,
wearing-mask-australia,hodge1916, https://twitter.com/hodge1916,2020-07-18 22:33:13,https://twitter.com/i/web/status/1284617249093910528,RT @RexChapman: This paramedic in the UK has found an innovative way to communicate with hard of hearing patients while wearing a face mask…,positive,0.8916,0.00708,0.10107,,,
wearing-mask-australia,robert3167, https://twitter.com/robert3167,2020-07-18 22:20:00,https://twitter.com/i/web/status/1284613921718931456,"RT @TheTweetOfGod: SUMMER COVID  Summer Covid, happened so fast. Summer Covid, won’t wear a mask. Met a girl out at a bar. Met a boy, kisse…",neutral,0.12915,0.12708,0.74365,Victoria,,
wearing-mask-australia,Wansellmort, https://twitter.com/Wansellmort,2020-07-18 22:30:23,https://twitter.com/i/web/status/1284616534736932866,RT @N8VChey: “wear a mask so halloween isn’t cancelled!”😩 https://t.co/x4nWWdSrW5,negative,0.02881,0.94238,0.02881,New South Wales,,
wearing-mask-australia,mattcockerall, https://twitter.com/mattcockerall,2020-07-18 22:56:32,https://twitter.com/i/web/status/1284623116728033280,RT @JohnnieGuilbert: If you want concerts to comeback wear a fucking mask,negative,0.00321,0.90625,0.09064,,,
wearing-mask-australia,lfclee2011, https://twitter.com/lfclee2011,2020-07-18 22:17:34,https://twitter.com/i/web/status/1284613309891837953,RT @10DowningStreet: Wear 😷 a 😷 face 😷 covering.  Protect others and save lives. https://t.co/lqoxRQVgxc,neutral,0.45459,0.04245,0.50293,New South Wales,,
wearing-mask-australia,ShaunBIance, https://twitter.com/ShaunBIance,2020-07-18 22:08:08,https://twitter.com/i/web/status/1284610936872079362,Still got irl friends who refuse to wear masks during their 30 min shop https://t.co/R33toC2OcK,negative,0.00369,0.86328,0.13293,New South Wales,,
wearing-mask-australia,Savannah_1208, https://twitter.com/Savannah_1208,2020-07-18 21:58:45,https://twitter.com/i/web/status/1284608573406883841,RT @N8VChey: “wear a mask so halloween isn’t cancelled!”😩 https://t.co/x4nWWdSrW5,negative,0.02881,0.94238,0.02881,,,
wearing-mask-australia,richardlsoto, https://twitter.com/richardlsoto,2020-07-18 22:17:20,https://twitter.com/i/web/status/1284613250315780096,"RT @GeorgeTakei: Voting is like wearing a mask: If enough of us do it, we’ll save ourselves from this nightmare.",neutral,0.18555,0.19983,0.61475,Western Australia,,
wearing-mask-australia,norbyguy, https://twitter.com/norbyguy,2020-07-18 23:03:30,https://twitter.com/i/web/status/1284624867606831106,RT @abrarian: Saw my doc today for annual checkup. Her recommendations for me and my teacher friends: 1)have at least 5 n95 masks (no homem…,neutral,0.07642,0.16064,0.7627,Western Australia,,
wearing-mask-australia,mackenzied_25, https://twitter.com/mackenzied_25,2020-07-18 22:28:13,https://twitter.com/i/web/status/1284615990404280320,"RT @marynickol17: Hey I know wearing a mask isn't ideal but it's now the law! This being said, please DO NOT lie about having a preexistin…",neutral,0.05234,0.20642,0.74121,,,
wearing-mask-australia,sydneynicholsxo, https://twitter.com/sydneynicholsxo,2020-07-18 22:01:26,https://twitter.com/i/web/status/1284609250879209473,Wear your mask and shut the fuck up. peoples family members are DYING. even if it isn’t yours and doesn’t hit close to home.,negative,0.02165,0.77979,0.19849,,,
wearing-mask-australia,am_wedel, https://twitter.com/am_wedel,2020-07-18 22:03:38,https://twitter.com/i/web/status/1284609801662738433,RT @MariaSmal_: I’d rather wear a mask every day than put a fitted women’s tshirt on my body ever again in my life,negative,0.0021,0.9541,0.04385,Western Australia,,
wearing-mask-australia,Tobgaleano, https://twitter.com/Tobgaleano,2020-07-18 22:53:38,https://twitter.com/i/web/status/1284622384000049155,RT @N8VChey: “wear a mask so halloween isn’t cancelled!”😩 https://t.co/x4nWWdSrW5,negative,0.02881,0.94238,0.02881,,,
wearing-mask-australia,MalharMali, https://twitter.com/MalharMali,2020-07-18 21:55:27,https://twitter.com/i/web/status/1284607742334795776,"RT @IonaItalia: In early March, I had an online fight with a charming &amp; likable former podcast guest (he was fantastic on the show), becaus…",neutral,0.22839,0.30786,0.46387,,,
wearing-mask-australia,Ihasgelato, https://twitter.com/Ihasgelato,2020-07-18 22:24:50,https://twitter.com/i/web/status/1284615137077297152,"RT @PlopGazette: Imagine not wanting to wear a mask like a Renaissance-era Venetian assassin, though. Small fucking people.",negative,0.00521,0.7915,0.20325,,,
wearing-mask-australia,dmacww, https://twitter.com/dmacww,2020-07-18 22:24:06,https://twitter.com/i/web/status/1284614951483478016,RT @GeorgePapa19: I am currently abroad in Europe with my wife. No one is wearing masks. Everyone is enjoying their summer without restrict…,positive,0.58252,0.02492,0.39233,Western Australia,,
wearing-mask-australia,lisafjankowski, https://twitter.com/lisafjankowski,2020-07-18 21:54:32,https://twitter.com/i/web/status/1284607511291543552,wear a mask !,neutral,0.01257,0.32129,0.66602,,,
wearing-mask-australia,randolphd1200, https://twitter.com/randolphd1200,2020-07-18 22:04:46,https://twitter.com/i/web/status/1284610087332569094,RT @GeorgePapa19: I am currently abroad in Europe with my wife. No one is wearing masks. Everyone is enjoying their summer without restrict…,positive,0.58252,0.02492,0.39233,,,
wearing-mask-australia,randolphd1200, https://twitter.com/randolphd1200,2020-07-18 22:32:20,https://twitter.com/i/web/status/1284617025155997701,"RT @DC_Draino: If your mask works, then stop worrying about mine  If a mask doesn’t protect you, then why are you forcing me to wear one?",negative,0.00123,0.94922,0.0498,,,
wearing-mask-australia,ChantalHandley, https://twitter.com/ChantalHandley,2020-07-18 22:20:32,https://twitter.com/i/web/status/1284614056930734080,RT @PeteBakewell: @ChantalHandley @BRUTALPosters @thehorrorchick @GNutsofHorror @DebbieRochon @chrisdsav @RiverCityOtter @TheFrightClubNI @…,neutral,0.15112,0.11212,0.73682,,,
wearing-mask-australia,sydneywalt3rs, https://twitter.com/sydneywalt3rs,2020-07-18 23:02:13,https://twitter.com/i/web/status/1284624543991111680,RT @Nayellimarte: I don’t understand why it’s so difficult for y’all to wear a mask????,negative,0.00285,0.88525,0.11206,,,
wearing-mask-australia,WillPaul2, https://twitter.com/WillPaul2,2020-07-18 22:44:50,https://twitter.com/i/web/status/1284620170028134400,RT @abrarian: Saw my doc today for annual checkup. Her recommendations for me and my teacher friends: 1)have at least 5 n95 masks (no homem…,neutral,0.07642,0.16064,0.7627,,,
wearing-mask-australia,TroppoMum, https://twitter.com/TroppoMum,2020-07-18 22:00:37,https://twitter.com/i/web/status/1284609044401885185,RT @NursingNotesUK: A paramedic has found an innovative way to communicate with hard of hearing patients while wearing a face mask. https:/…,positive,0.86816,0.00867,0.12335,,,
wearing-mask-australia,Stellaming, https://twitter.com/Stellaming,2020-07-18 22:57:29,https://twitter.com/i/web/status/1284623354348085256,"RT @seancliff14: You wear your mask, I’ll wear mine. #IWantASeason #WeAre @PennStateFball https://t.co/rPoqYxmEcF",neutral,0.08759,0.15417,0.7583,,,
wearing-mask-australia,KastenSarah, https://twitter.com/KastenSarah,2020-07-18 22:05:58,https://twitter.com/i/web/status/1284610389196410880,RT @Keally22: Legal hack to not wear a face mask:  Say u have asthma or a similar condition and under the HIPAA laws no one has the right t…,negative,0.01376,0.50537,0.48096,Western Australia,,
wearing-mask-australia,Kiwi_Whites, https://twitter.com/Kiwi_Whites,2020-07-18 22:44:48,https://twitter.com/i/web/status/1284620161262051333,"RT @GeorgeTakei: Voting is like wearing a mask: If enough of us do it, we’ll save ourselves from this nightmare.",neutral,0.18555,0.19983,0.61475,Victoria,,
wearing-mask-australia,notkristinj, https://twitter.com/notkristinj,2020-07-18 21:53:59,https://twitter.com/i/web/status/1284607376213991425,RT @PatriotEagle6: I will not wear a mask and neither will my family. I'm curious about those sheep out there. What's your limit? Seriously…,neutral,0.01686,0.36255,0.62061,New South Wales,,
wearing-mask-australia,notkristinj, https://twitter.com/notkristinj,2020-07-18 21:54:06,https://twitter.com/i/web/status/1284607403883769858,"RT @PatriotEagle6: Imagine sheeple wearing masks in the winter. The flipping thing will freeze to their face...if masks worked, every denti…",negative,0.00505,0.85693,0.13806,New South Wales,,
wearing-mask-australia,jonfromgrindr, https://twitter.com/jonfromgrindr,2020-07-18 22:05:28,https://twitter.com/i/web/status/1284610263052947456,RT @abrarian: Saw my doc today for annual checkup. Her recommendations for me and my teacher friends: 1)have at least 5 n95 masks (no homem…,neutral,0.07642,0.16064,0.7627,ACT,,
wearing-mask-australia,JustineLimLaw, https://twitter.com/JustineLimLaw,2020-07-18 22:52:01,https://twitter.com/i/web/status/1284621980256346112,"RT @GeorgeTakei: Voting is like wearing a mask: If enough of us do it, we’ll save ourselves from this nightmare.",neutral,0.18555,0.19983,0.61475,South Australia,,
wearing-mask-australia,mercyman01, https://twitter.com/mercyman01,2020-07-18 21:56:18,https://twitter.com/i/web/status/1284607956122841090,RT @CrankGameplays: Cool tip I wanted to pass along to the fellas out there: wearing a mask when you leave your home actually makes your di…,neutral,0.21802,0.07227,0.70996,New South Wales,,
wearing-mask-australia,eastslidah, https://twitter.com/eastslidah,2020-07-18 22:59:42,https://twitter.com/i/web/status/1284623913889132544,"@helena_jennie It's not wearing a mask thats the problem. It's the compliance. Wearing a mask was something I chose to do months ago. It's only that your untrustworthy government mandates it, and what that entails down the line, ie vaccination.",negative,0.00237,0.90479,0.09302,Victoria,,
wearing-mask-australia,mars_anu, https://twitter.com/mars_anu,2020-07-18 22:42:32,https://twitter.com/i/web/status/1284619591935684608,@DrShaneRRR Because there seems to still be some sort of mixed messaging around masks by the health dept. the correct message should be “Wear a mask” instead it’s ambiguous &amp; requires a PhD in decryption ... one of the many ambiguities propagated by leaders so they can later save face ...,negative,0.04199,0.91602,0.04199,,,
wearing-mask-australia,kiddwikked, https://twitter.com/kiddwikked,2020-07-18 22:48:05,https://twitter.com/i/web/status/1284620986956959744,"@NeilClark66 There is no medical condition that would prohibit the use of an ordinary mask except, if course, facial burns and such. If they are having problems, they are wearing it wrong.",negative,0.00193,0.90967,0.08832,,Male,(60-100)
wearing-mask-australia,chickenpants2, https://twitter.com/chickenpants2,2020-07-18 22:59:15,https://twitter.com/i/web/status/1284623800189911040,"RT @GeorgeTakei: Voting is like wearing a mask: If enough of us do it, we’ll save ourselves from this nightmare.",neutral,0.18555,0.19983,0.61475,,,
wearing-mask-australia,DTBbyTheSea, https://twitter.com/DTBbyTheSea,2020-07-18 22:03:55,https://twitter.com/i/web/status/1284609872244412421,RT @brooklynmutt: Trump: “Dr. Fauci said don’t wear a mask”  Fox News host: Dr. Fauci said that months and months ago https://t.co/4ruTcz…,negative,0.04272,0.91455,0.04272,Northern Territory,Male,(8-12)
wearing-mask-australia,Mwansa__, https://twitter.com/Mwansa__,2020-07-18 22:18:08,https://twitter.com/i/web/status/1284613451550199808,"RT @snigskitchen: @NeilClark66 Please, Neil, do explain how it is that doctors and nurses are able to wear a mask for whole working days wi…",neutral,0.02937,0.41089,0.55957,Victoria,,
wearing-mask-australia,victor1046, https://twitter.com/victor1046,2020-07-18 22:42:38,https://twitter.com/i/web/status/1284619616006873091,"RT @GeorgeTakei: Voting is like wearing a mask: If enough of us do it, we’ll save ourselves from this nightmare.",neutral,0.18555,0.19983,0.61475,Victoria,,
wearing-mask-australia,margweston, https://twitter.com/margweston,2020-07-18 22:07:46,https://twitter.com/i/web/status/1284610844408651777,Ontario Police KILL 73 YEAR OLD MAN AFTER HE REFUSED TO WEAR A MASK!! https://t.co/73fYd7qrg1,negative,0.02118,0.58545,0.39331,ACT,Male,(60-100)
wearing-mask-australia,mercedesalexisv, https://twitter.com/mercedesalexisv,2020-07-18 22:55:49,https://twitter.com/i/web/status/1284622933726580736,None of y’all are special. Wear yalls fucking mask in public. None of y’all make the exception list,negative,0.00182,0.94629,0.05188,,,
wearing-mask-australia,orme_duncan, https://twitter.com/orme_duncan,2020-07-18 21:54:27,https://twitter.com/i/web/status/1284607490378747905,RT @_Islamicat: @markinneswilli Islamicat told ferry staff he found it religiously inappropriate for a man to wear mask. They leaved me alo…,negative,0.00321,0.88379,0.11285,,,
wearing-mask-australia,orme_duncan, https://twitter.com/orme_duncan,2020-07-18 21:56:20,https://twitter.com/i/web/status/1284607964276383744,"RT @NikolovScience: How should we interpret Governor's order mandating healthy people to wear masks, when it has NO legal ground, and there…",negative,0.00303,0.84375,0.15344,,,
wearing-mask-australia,teiganhamilton, https://twitter.com/teiganhamilton,2020-07-18 22:46:22,https://twitter.com/i/web/status/1284620555505762307,RT @N8VChey: “wear a mask so halloween isn’t cancelled!”😩 https://t.co/x4nWWdSrW5,negative,0.02881,0.94238,0.02881,Victoria,,
wearing-mask-australia,yosoymads, https://twitter.com/yosoymads,2020-07-18 21:54:12,https://twitter.com/i/web/status/1284607429234159616,RT @Nayellimarte: I don’t understand why it’s so difficult for y’all to wear a mask????,negative,0.00285,0.88525,0.11206,Western Australia,Male,(15-20)
wearing-mask-australia,elpresidenterey, https://twitter.com/elpresidenterey,2020-07-18 22:18:47,https://twitter.com/i/web/status/1284613615253741568,RT @N8VChey: “wear a mask so halloween isn’t cancelled!”😩 https://t.co/x4nWWdSrW5,negative,0.02881,0.94238,0.02881,,,
wearing-mask-australia,butterm1, https://twitter.com/butterm1,2020-07-18 21:57:12,https://twitter.com/i/web/status/1284608182514446336,RT @maxblackhole: By the time you notice signs of fascism it is already deeply entrenched  By the time the government scoffs at accountabil…,negative,0.00883,0.72266,0.26855,New South Wales,,
wearing-mask-australia,sophiasj2013, https://twitter.com/sophiasj2013,2020-07-18 22:11:19,https://twitter.com/i/web/status/1284611734955651077,RT @GeorgePapa19: I am currently abroad in Europe with my wife. No one is wearing masks. Everyone is enjoying their summer without restrict…,positive,0.58252,0.02492,0.39233,,,
